ticket_id,days_to_departure,price,is_weekend,flight_duration_min
882,26,248.50719942860877,1,60
883,8,257.05425547122803,0,122
884,58,254.47595831413815,0,307
885,50,254.51888494402885,1,290
886,28,190.98374899694423,1,285
887,28,201.50144356769408,1,78
888,37,219.21540882220788,1,90
889,41,185.8669172576419,1,180
890,36,259.0468862726109,0,83
891,27,243.16288318064622,0,270
892,54,163.50396088740638,1,220
893,17,214.43200991309104,1,314
894,9,359.38595885832007,0,118
895,33,306.1898836016531,0,173
896,53,245.45496732114395,1,219
897,20,237.05528486153193,1,279
898,13,249.4304258082426,0,228
899,28,261.9677295362399,1,71
900,48,224.20418997828045,0,301
901,29,152.8297609626145,0,198
902,13,323.021970555313,1,156
903,46,288.56675911282434,0,206
904,35,264.6404044249377,0,241
905,6,288.2765831257325,0,116
906,18,220.79025646120144,1,101
907,51,150.0,0,258
908,5,446.46909123644446,1,90
909,47,202.99640517038193,0,239
910,25,355.1260045440276,0,61
911,2,631.0948348787222,0,347
912,10,245.7377700906437,0,197
913,56,182.13047267897213,0,164
914,30,255.56758163348502,1,277
915,50,150.0,1,281
916,59,194.75371079773856,0,164
917,45,194.8311803744462,1,186
918,5,459.22496376400204,1,324
919,55,225.90803713236565,0,259
920,56,203.30551077226298,1,311
921,33,197.8375280716173,1,74
922,54,262.8842980480579,1,285
923,1,675.1644588034795,1,164
924,18,250.1174302292434,0,292
925,32,198.34685417943209,1,278
926,47,150.0,0,336
927,49,170.1982436148668,0,320
928,11,258.2347479650986,1,249
929,21,232.29180394136398,0,257
930,26,226.0658407408617,1,336
931,25,234.01555343560034,0,98
932,22,219.04387936201476,1,221
933,59,284.12298407508695,1,180
934,27,283.1134917071348,0,321
935,49,213.24453664045808,1,275
936,13,284.1414854156213,1,108
937,33,210.8073526332346,1,151
938,34,150.0,1,188
939,41,224.83417445582504,0,87
940,35,243.05849584033857,0,207
941,1,619.3669120979887,0,124
942,21,270.42509891427557,1,277
943,48,206.37932936806564,0,110
944,55,234.75382888887597,1,133
945,6,330.3372104886386,1,258
946,28,297.0304823320321,1,251
947,17,266.8669965847599,0,248
948,5,416.787489600267,0,71
949,31,285.48630710874727,0,298
950,5,310.6888803622461,0,140
951,38,188.69018213996824,1,329
952,3,472.5805341363128,0,349
953,53,200.24165433060992,0,107
954,23,229.73632820385185,0,268
955,37,290.64403058221467,0,94
956,53,203.00019960891504,1,178
957,37,177.8693220612551,0,124
958,10,249.21909082731116,0,301
959,10,400.0269159687259,0,95
960,19,241.08902598073814,1,311
961,17,187.34316779466002,0,302
962,21,156.98161568871572,0,101
963,14,235.43483453296102,0,128
964,9,290.1738940286308,1,166
965,46,268.7352810660645,1,98
966,1,742.6172583230883,0,128
967,51,218.91344817712746,0,239
968,45,199.03070112680317,1,71
969,13,288.40866409965594,1,263
970,4,312.5626961931806,1,95
971,1,799.0540446964609,1,185
972,49,252.70527979283054,1,122
973,40,267.73975488885264,0,141
974,32,176.59536120919978,0,358
975,34,292.70386063625836,0,93
976,28,211.4819005693749,0,299
977,31,183.62209385907184,1,156
978,8,309.15249258080013,1,108
979,39,221.8722457005813,1,205
980,26,183.11018341143722,1,184
981,58,172.2022848653046,1,248
982,34,179.90983980502608,0,116
983,54,169.99606478897695,0,168
984,54,198.77692282683816,0,64
985,3,380.55074319137714,0,83
986,59,182.09794179596986,0,280
987,50,271.8645705564684,1,353
988,12,318.0885495282861,1,69
989,1,647.5060379553622,1,224
990,54,266.09206404652986,1,274
991,44,150.0,1,185
992,5,488.12388276727427,0,326
993,30,297.2737241229087,0,339
994,30,204.27146890912368,0,147
995,59,235.78799475342217,1,173
996,57,150.0,1,80
997,17,258.5776950518462,1,207
998,48,211.22501164018277,1,304
999,47,179.09516386371357,0,325
1000,23,218.2387923503737,1,276
1001,15,234.15062620952864,0,299
1002,37,169.72895350780246,1,291
1003,21,202.5471831597123,0,291
1004,14,194.57444536668106,1,301
1005,2,576.1998716113642,1,249
1006,11,236.72769601051988,0,288
1007,51,158.12972565226153,0,125
1008,39,267.07523399079986,1,338
1009,38,244.12204335799214,0,328
1010,34,268.7964813688765,1,268
1011,38,271.44518685085836,1,75
1012,50,316.4805879841761,0,356
1013,34,220.76944023676936,1,279
1014,18,179.75119499759302,1,316
1015,30,245.8099545542353,0,327
1016,15,229.04976885600914,1,288
1017,27,187.8390215485087,1,178
1018,51,224.22702784163127,1,237
1019,34,271.85906522190805,1,79
1020,52,177.06818244848773,0,95
1021,57,280.96078367693076,0,167
1022,38,176.16032769088486,0,248
1023,33,217.2166036396092,1,237
1024,24,259.3153940890434,0,155
1025,15,243.10503956579709,0,79
1026,30,150.0,0,223
1027,55,264.22751744658314,1,156
1028,42,192.082596935687,0,202
1029,51,256.47569170045386,0,121
1030,17,192.34834880417245,1,301
1031,5,311.99483756184605,1,297
1032,29,276.4550038111012,1,190
1033,4,417.0254046371012,1,152
1034,10,268.97980537485705,1,150
1035,56,235.29543955766468,1,192
1036,17,207.85359877833764,0,182
1037,10,296.42204678353636,0,177
1038,17,261.98325172505884,1,257
1039,20,228.92996735949617,1,341
1040,24,198.23571472046208,0,60
1041,5,370.1790955774063,1,270
1042,34,225.82237140638367,1,322
1043,6,319.5660389111624,0,271
1044,53,166.82779500948104,1,146
1045,2,533.9571858001067,1,212
1046,13,248.26245318674114,0,246
1047,43,170.99439170542604,0,120
1048,43,224.90376326517827,0,344
1049,48,300.8234368680754,0,154
1050,11,264.99195003797945,0,333
1051,51,294.11959629287037,1,100
1052,47,326.5499190698381,1,206
1053,57,169.57043419146106,1,305
1054,23,242.11887707661487,1,191
1055,55,323.04373874795834,1,356
1056,16,252.7695313413125,0,182
1057,31,233.09060728827,1,202
1058,11,199.8330596145887,1,241
1059,54,191.5987231658348,1,251
1060,16,286.60296364521156,1,266
1061,8,432.5752432586736,1,290
1062,4,390.1996583264155,0,81
1063,40,150.0,1,139
1064,4,329.73754046133456,1,189
1065,56,215.75437535220794,1,351
1066,25,297.3218783641509,1,335
1067,3,481.8676841437698,1,114
1068,32,253.31582347853663,1,125
1069,3,515.4572193458798,0,286
1070,27,199.70283133833814,1,85
1071,29,234.2880693312116,0,312
1072,32,204.28392429291054,0,256
1073,50,206.03505636465124,1,189
1074,58,166.6356848260986,1,302
1075,51,202.03196565907945,1,271
1076,19,248.61422168773004,0,249
1077,21,226.8809704614679,1,349
1078,5,358.61359151597657,1,285
1079,18,272.88360611922775,1,305
1080,28,296.4175470739096,0,115
1081,42,288.81360735911824,0,114
1082,22,281.5493492394148,1,335
1083,21,182.45547153262964,0,212
1084,6,324.8366435786502,1,112
1085,1,686.2857484643699,0,170
1086,5,333.8091751272384,1,263
1087,41,240.92708276100413,0,171
1088,12,197.20665225900402,1,317
1089,26,321.7153605134516,1,75
1090,46,281.0376293207666,0,225
1091,34,252.48154166651648,0,339
1092,49,216.89453350399077,0,217
1093,14,328.10863142029433,0,308
1094,26,271.5072838760504,0,240
1095,45,277.0710196456873,1,250
1096,27,232.7616816012937,1,198
1097,9,389.46565429320833,0,137
1098,26,295.3814308215299,1,109
1099,57,242.7181940821414,1,144
1100,47,283.6319793548911,0,242
1101,57,196.2832822186462,1,242
1102,22,185.10324290221388,1,63
1103,47,236.91085898570714,0,170
1104,56,214.68933735844936,0,310
1105,30,222.37219740224756,1,192
1106,43,283.54287469474286,0,159
1107,48,228.76512392583763,1,231
1108,17,268.73400923232975,0,346
1109,26,220.68440909933224,0,178
1110,36,271.08318399100335,0,234
1111,1,735.093789065396,0,89
1112,8,354.79409495582576,1,114
1113,49,195.13680166819108,0,255
1114,35,292.9822007801275,0,100
1115,52,310.80634571662057,1,232
1116,15,304.6019198662353,1,278
1117,47,180.3689189711188,1,267
1118,56,177.43374543731272,1,217
1119,22,224.70941308991084,0,287
1120,14,238.44780596574063,1,144
1121,26,233.4824057526738,0,232
1122,28,266.104881939082,1,304
1123,23,256.1642887041591,0,232
1124,14,276.78111948598115,1,271
1125,24,227.9398625099927,0,143
1126,2,529.6410369751057,0,232
1127,45,261.5679058112327,1,242
1128,26,150.0,0,192
1129,14,266.0971462427301,0,347
1130,59,231.0660464130329,0,321
1131,56,256.72301307648746,0,341
1132,51,168.72847226657802,1,352
1133,7,271.85451587734406,0,328
1134,3,479.1977497439067,0,256
1135,47,150.0,1,84
1136,23,308.2761222047059,1,200
1137,46,232.6061953193214,1,282
1138,43,300.66333336944456,0,79
1139,47,166.4797145048577,0,306
1140,45,199.9211569988706,1,260
1141,18,150.0,0,174
1142,58,177.16466439260907,1,248
1143,38,216.44868160493166,0,85
1144,35,150.0,1,113
1145,51,199.49942862084924,0,229
1146,15,163.13299115698777,1,70
1147,25,225.58852921596718,0,86
1148,55,275.2127392125547,1,142
1149,37,224.56680196797808,0,349
1150,28,317.3931272512798,0,97
1151,10,330.2237190788214,0,146
1152,39,292.4073924303486,1,215
1153,57,178.99411726643064,0,345
1154,17,216.09847413592541,0,245
1155,39,242.28067081926844,0,241
1156,22,164.59315628792228,1,202
1157,26,260.59422452514156,0,265
1158,44,206.02623139487577,1,201
1159,25,304.9613803388713,0,244
1160,17,289.53116825952605,1,300
1161,13,326.2638929455778,1,67
1162,20,209.90874354929525,0,131
1163,25,290.87205189962486,1,347
1164,4,472.2356247182141,1,154
1165,10,288.97339974007383,0,216
1166,3,413.0324690316756,1,100
1167,41,187.72016374780333,1,328
1168,45,283.68978003558084,1,214
1169,18,386.848866068534,1,334
1170,47,171.75107982457223,0,213
1171,36,174.101024524899,1,112
1172,47,266.9040423670573,1,238
1173,22,205.782584401233,0,299
1174,34,279.4891977828421,0,196
1175,47,244.10064200966565,1,314
1176,8,309.9122459862129,0,283
1177,40,246.4538206285234,0,239
1178,49,239.0099184576697,0,241
1179,44,213.24189733291345,0,318
1180,19,162.18194841807528,0,302
1181,42,232.18835038294011,0,155
1182,41,302.462542112732,0,256
1183,37,150.0,0,73
1184,6,294.5678918501957,0,179
1185,52,240.20927326660245,1,328
1186,26,238.96663017365105,1,230
1187,34,249.13053655064306,1,131
1188,59,181.70075627528357,1,238
1189,56,275.6667739787381,1,229
1190,59,219.01169495117722,0,218
1191,45,256.58840655193546,0,213
1192,6,358.8710134056977,1,141
1193,37,235.09053787173383,1,116
1194,57,248.58306216175131,0,66
1195,33,238.73616240422987,1,171
1196,53,159.00856711374294,0,107
1197,22,297.84610215536344,1,139
1198,21,286.3609097669546,0,92
1199,6,237.5146232892524,1,174
1200,6,310.14712861335903,0,62
1201,55,269.9751659817832,1,63
1202,48,150.0,1,319
1203,4,447.17834409503723,0,101
1204,30,225.1969377334165,0,68
1205,11,350.34746185003286,1,204
1206,30,232.20072506235584,1,156
1207,31,195.14660035021862,0,335
1208,24,255.40428303795704,0,201
1209,55,216.33786838164355,0,337
1210,9,259.457443292966,1,86
1211,55,328.77431700771217,1,102
1212,3,401.44509092078425,0,190
1213,51,150.0,1,275
1214,31,310.33494840607466,1,153
1215,40,195.2120702866427,0,67
1216,37,211.47712642539943,1,145
1217,36,209.1317237955753,0,197
1218,24,211.5174282920837,0,305
1219,31,192.9403764368277,1,80
1220,6,293.01627773229467,1,324
1221,2,536.5713214185615,0,207
1222,20,227.51966973526586,0,243
1223,28,271.000868137387,0,286
1224,11,307.468035914141,1,351
1225,4,353.6243903237298,0,95
1226,15,267.9260638036178,0,305
1227,6,321.9652266510752,0,132
1228,54,168.59879605013492,0,209
1229,49,254.47157852575663,1,60
1230,30,226.19180055071078,1,128
1231,56,197.16635864059884,0,352
1232,38,182.86266381986167,1,289
1233,51,167.83393117710227,1,270
1234,57,316.6797805060721,1,131
1235,2,550.0392658148331,0,155
1236,15,207.94354813985916,1,143
1237,11,297.72662824947395,1,287
1238,8,364.211919950888,0,358
1239,26,245.41291766353916,0,295
1240,51,287.93183633742547,1,352
1241,45,150.0,1,281
1242,44,150.0,0,282
1243,5,379.6925377593543,0,340
1244,6,356.68195002583707,0,280
1245,26,150.0,0,275
1246,54,187.00301362171743,1,290
1247,4,349.56688428082725,0,228
1248,19,180.4026879648422,1,101
1249,20,197.06695938855708,1,317
1250,33,259.20115478585035,1,255
1251,20,196.7487965545622,0,155
1252,49,170.84389327090793,0,73
1253,12,195.98281148019294,1,172
1254,47,284.27881545912464,1,136
1255,1,721.7316182735317,1,336
1256,26,150.0,1,219
1257,14,217.55466270550735,1,178
1258,38,252.06691986077192,0,220
1259,37,290.38541692282604,0,205
1260,11,325.37527130166615,0,222
1261,36,209.24288151413276,1,238
1262,13,174.8597283889195,1,148
1263,43,266.2397224228382,0,282
1264,3,435.1551574339748,0,325
1265,33,232.85486543663583,1,298
1266,6,333.9861209467181,0,93
1267,50,151.83136815844153,0,226
1268,56,235.75637026027223,0,184
1269,10,302.2320424647632,1,283
1270,5,345.3772245209267,1,209
1271,23,265.22195665979103,0,248
1272,10,222.2091135379256,1,102
1273,44,208.7720834280668,0,88
1274,2,534.6397069801227,0,179
1275,13,184.68218982181833,1,90
1276,40,221.53541336063634,1,240
1277,2,570.0155906673981,1,221
1278,20,232.45750141690422,0,187
1279,1,698.2942548742827,0,314
1280,37,254.43299143539258,0,353
1281,9,280.6099945566864,1,313
1282,17,240.66568557834108,0,189
1283,9,241.16482427337664,0,71
1284,11,282.58649446729504,0,94
1285,15,245.75757581976097,0,257
1286,24,264.9544897526661,1,307
1287,38,253.8140233501876,1,169
1288,55,257.41759480778694,1,304
1289,35,202.36476023302123,0,309
1290,30,150.0,0,222
1291,31,268.3319873232387,0,107
1292,49,241.55604820487045,1,130
1293,5,334.9020864323621,1,193
1294,44,249.9692322005891,1,298
1295,50,150.0,1,127
1296,14,318.17867731018043,1,337
1297,53,201.83729092881603,0,91
1298,56,176.09747899887802,1,182
1299,11,252.24825552138893,1,81
1300,9,288.42575069998935,1,214
1301,34,227.97082490645542,0,169
1302,12,279.33709094304726,1,330
1303,35,206.29740557987157,1,359
1304,35,237.7897564508517,1,174
1305,1,700.4139637166717,0,279
1306,40,192.01159412371905,0,289
1307,22,203.56872964850203,1,311
1308,29,263.75161047807524,1,308
1309,8,337.3274129110064,1,68
1310,11,286.1901510913965,1,93
1311,41,270.01929710903386,0,287
1312,37,150.0,1,132
1313,14,238.4469345913315,0,271
1314,30,174.4422088993968,1,131
1315,35,340.5913910346703,0,117
1316,21,281.11553647434476,0,279
1317,37,222.36269029077042,1,334
1318,5,405.9161956089744,0,308
1319,19,305.81378318775575,1,75
1320,59,271.9482512428702,0,134
1321,14,312.75184092168433,0,165
1322,26,223.91002087293396,1,195
1323,4,374.9317290258024,1,133
1324,25,190.3520794625042,0,313
1325,45,246.861493771233,0,77
1326,42,215.3090271870493,1,102
1327,25,217.53798693567865,1,109
1328,18,229.09851086097828,1,62
1329,40,296.8998754341734,0,291
1330,8,358.74513175319464,1,278
1331,39,316.5196928064083,1,118
1332,40,250.84105889704443,0,343
1333,14,269.5143886794116,1,123
1334,32,229.03290776578407,1,129
1335,51,168.21569186769557,1,201
1336,38,162.5700760534556,1,261
1337,33,254.77881580052608,0,266
1338,23,194.9327311425039,1,280
1339,15,273.0728876933618,1,305
1340,33,285.18509886064294,1,140
1341,25,205.18884180999362,1,310
1342,17,356.0796372851344,1,110
1343,33,179.87700865867737,1,344
1344,47,270.34307115782565,0,263
1345,55,239.09495191376098,0,84
1346,2,593.0380958306408,0,100
1347,14,210.85678609868222,1,128
1348,53,333.8695643661991,1,63
1349,40,215.45148971329374,1,299
1350,40,258.2226408674031,0,90
1351,51,291.45514367809426,1,176
1352,39,194.7668966252392,0,254
1353,51,260.51708737812817,1,149
1354,6,304.2836605960683,1,237
1355,6,412.70522188003486,0,204
1356,3,411.9909634385633,0,261
1357,7,326.92534912478794,0,262
1358,51,234.5368042813672,0,83
1359,8,350.32609959724186,0,164
1360,42,321.6796293748156,0,334
1361,52,196.26947504757743,1,119
1362,15,319.4367387136803,0,74
1363,47,319.3462557650402,1,144
1364,29,241.6200013765792,1,256
1365,33,201.90512719986776,1,294
1366,52,150.0,1,322
1367,30,326.42185288668213,1,65
1368,39,212.77778350378182,0,348
1369,27,185.64636075275817,0,117
1370,36,159.1105228165389,0,204
1371,29,183.17262381383128,1,101
1372,38,271.6262903023839,0,259
1373,57,270.1348056940817,1,233
1374,33,262.01785827865916,1,154
1375,37,232.93268084135244,1,276
1376,27,173.43825623921893,1,170
1377,55,181.3600955620405,0,239
1378,33,174.08079417181858,0,222
1379,4,428.64105027631325,0,178
1380,22,190.31263692648,0,287
1381,2,497.62102778065366,0,204
1382,10,281.73472875916553,1,201
1383,5,283.17665901184927,0,181
1384,59,219.005238208709,1,344
1385,10,285.55144685731403,1,285
1386,33,288.6222220039669,1,316
1387,54,177.18854093013059,0,344
1388,38,160.68124972540886,1,224
1389,13,252.7255889490072,1,280
1390,31,176.3454353281992,0,128
1391,47,222.79106292398956,1,283
1392,36,150.0,1,183
1393,45,191.47186026591856,1,71
1394,24,193.58141650888902,0,111
1395,52,247.25577838260534,1,188
1396,56,177.01562416785453,1,194
1397,15,175.69521207007506,0,204
1398,29,223.2423284866059,0,186
1399,8,327.10541812483655,1,285
1400,5,353.10640700363035,0,130
1401,29,202.76719437237796,0,332
1402,47,187.2552283041202,0,246
1403,4,405.6474016221017,0,62
1404,12,232.4506394610995,0,344
1405,45,205.31498186425594,0,81
1406,2,570.8556618777019,0,225
1407,27,170.64813176900344,1,305
1408,31,229.0666490129864,0,293
1409,51,150.0,0,217
1410,51,230.62725273126688,0,210
1411,36,178.08656648707398,1,272
1412,36,278.0066176785668,0,277
1413,26,163.18967155476957,0,305
1414,43,244.83122456732312,1,335
1415,27,296.7708396406104,0,210
1416,5,315.1321965956432,1,255
1417,20,204.52480116930064,1,80
1418,11,236.12355111450344,0,316
1419,10,266.61595648887567,1,76
1420,40,250.2613338619123,0,110
1421,38,197.26577894666946,0,329
1422,6,286.80923159682504,1,142
1423,8,210.17342578194655,1,183
1424,23,321.7640419922865,0,349
1425,47,304.8581148540657,0,321
1426,26,265.0488890114599,1,108
1427,46,180.75741102343162,0,65
1428,43,260.1123784838551,0,176
1429,12,324.3584227977302,0,177
1430,26,224.32463046640035,1,322
1431,13,273.49699862851594,0,188
1432,40,285.97865537691365,0,230
1433,18,170.608511094548,0,86
1434,25,288.38267961764717,1,258
1435,33,213.95407413805668,1,156
1436,47,165.20441823278082,1,76
1437,40,172.87492023772208,0,232
1438,43,179.4911660013183,1,160
1439,12,216.41954091801676,0,245
1440,44,310.79167094167303,1,243
1441,36,251.58717395207708,0,274
1442,48,273.6323009457345,1,310
1443,4,428.1184145808339,0,275
1444,5,369.72804709017527,0,88
1445,56,221.2816258174044,1,161
1446,37,206.4401575281911,0,182
1447,8,295.3219922891026,1,113
1448,42,152.85064526284378,1,342
1449,49,274.0913075520132,0,161
1450,28,150.0,0,176
1451,31,178.31947047354004,1,163
1452,58,317.5508590904034,1,104
1453,9,306.80864415324135,1,173
1454,54,227.06734043332813,0,90
1455,51,251.09769661915567,1,223
1456,29,156.31645867726357,0,248
1457,14,196.97699834316552,0,352
1458,40,202.14552657499667,1,254
1459,41,178.6414759321393,1,351
1460,22,239.7304626190952,0,320
1461,11,307.6107980984401,0,266
1462,23,311.12481906019644,0,111
1463,1,740.5544169894796,0,108
1464,46,171.56276016023315,1,65
1465,37,207.56758557629456,0,283
1466,21,213.1072868920647,1,82
1467,26,186.20899308641955,1,204
1468,46,159.06784011078923,1,169
1469,36,310.2426464132541,0,271
1470,54,218.7139303434507,0,359
1471,23,230.45515633642927,1,100
1472,57,241.4542576400599,1,231
1473,1,726.6873051870787,1,245
1474,54,274.12310086713927,1,273
1475,55,180.67406218880458,0,111
1476,51,239.36688007441023,1,129
1477,40,178.83154508489758,0,255
1478,15,252.99210281306358,0,210
1479,21,248.29167381264816,0,168
1480,47,228.5575331192864,0,177
1481,9,305.5160552923595,1,154
1482,53,258.6100676457645,0,315
1483,9,270.1505804512114,1,103
1484,10,299.99280455426447,0,126
1485,52,180.9226825522819,1,215
1486,57,363.2790076046389,1,265
1487,53,172.87530263033705,1,333
1488,26,202.0044043198093,1,214
1489,41,267.9419276601798,1,238
1490,35,206.30452060271986,0,119
1491,52,263.0202309133534,1,133
1492,25,246.1126681478327,0,108
1493,26,216.87757370934753,1,330
1494,11,245.69556587709445,0,132
1495,38,186.19919755918198,0,255
1496,2,513.7172832076961,0,238
1497,7,316.2801840827601,1,107
1498,18,211.0375167761747,0,131
1499,27,230.25266420495848,1,172
1500,34,173.8656639380282,1,304
1501,27,273.5093465441033,0,218
1502,17,302.92367552855376,0,333
1503,43,187.51101321684615,1,327
1504,59,178.65801391090565,1,89
1505,44,231.11806257271584,1,156
1506,59,279.9349713182449,1,310
1507,51,293.5639524434279,1,66
1508,54,150.0,1,151
1509,24,290.3152414825762,0,172
1510,25,235.38387156477873,1,318
1511,7,322.89051497697324,1,166
1512,52,244.10354281082994,0,122
1513,6,318.8092693363372,0,330
1514,53,273.35355012393376,0,258
1515,24,311.19811358849034,1,205
1516,33,302.4759785826442,0,120
1517,49,150.0,0,179
1518,29,221.85046989691185,1,120
1519,43,150.0,1,85
1520,22,205.21425777239813,1,174
1521,26,150.0,1,99
1522,28,256.996090352664,0,175
1523,50,230.57332491626363,1,195
1524,21,223.82449012670713,0,336
1525,49,180.44259447248493,1,358
1526,7,340.7015812176835,0,80
1527,17,204.98445198700074,1,90
1528,20,193.6459418806813,1,306
1529,41,163.68871371278834,1,86
1530,49,209.80795346306755,0,132
1531,20,218.50366914240948,0,156
1532,54,198.96991725863467,0,220
1533,22,269.5686978705018,1,359
1534,28,282.6475888636646,0,358
1535,40,296.9142831472333,1,346
1536,49,223.0068488984146,1,271
1537,7,342.3794551281385,1,135
1538,1,709.4423178565457,0,202
1539,32,150.0,1,93
1540,13,252.94371863001712,0,63
1541,30,214.00315337909583,1,157
1542,23,216.12602537818609,1,276
1543,51,217.18380279982733,1,87
1544,59,205.6926390059502,0,260
1545,56,168.2275214528699,0,332
1546,19,242.44870230764735,1,186
1547,32,198.35051044877878,0,261
1548,30,150.0,0,68
1549,29,163.47988731781018,1,346
1550,49,224.44571629065393,1,147
1551,45,276.3336961424881,0,78
1552,29,150.0,1,140
1553,30,188.73848282844617,1,166
1554,16,280.39622111150265,0,289
1555,40,268.3000170900974,0,171
1556,19,228.99432192119912,1,279
1557,18,218.49246102631494,0,182
1558,1,760.9855374945097,0,303
1559,14,306.4713019665951,1,237
1560,51,262.16168913457,1,124
1561,47,197.43013320879606,1,62
1562,50,275.29255502143883,1,266
1563,2,436.0798966901477,0,80
1564,54,274.7433227647689,0,352
1565,28,231.15615094859518,1,74
1566,49,226.44670956239074,1,265
1567,50,172.34521023338107,1,261
1568,30,150.0,1,179
1569,38,231.02623303061216,0,196
1570,51,246.8004967103391,0,359
1571,4,435.13461924093826,1,354
1572,1,729.7389297912293,1,84
1573,8,329.519195863784,0,293
1574,29,187.14401152368532,0,180
1575,55,256.2309464831445,0,149
1576,39,173.21888262623358,0,259
1577,3,505.3532118032567,1,239
1578,32,226.10393686272167,0,135
1579,10,288.3736299158167,0,196
1580,10,334.205421824346,0,197
1581,19,300.0734312767069,1,69
1582,46,259.8085296921878,1,260
1583,34,187.54853609364514,0,278
1584,33,267.54524222781,0,119
1585,23,200.92718616814426,1,206
1586,55,257.2522129435258,1,166
1587,28,163.2245988175764,0,97
1588,32,225.61902720611207,1,193
1589,50,178.56328616197135,0,280
1590,7,368.49678262240127,1,192
1591,29,289.091672037784,0,112
1592,8,321.06093680070774,0,121
1593,1,708.3054571968943,1,82
1594,57,252.4502354344016,0,103
1595,55,273.91288685459875,1,105
1596,3,451.86555873310806,1,206
1597,24,215.01623375260098,1,275
1598,23,274.03004098869104,0,106
1599,59,150.0,0,83
1600,8,356.59368808905236,0,204
1601,54,182.67247070973258,1,148
1602,57,205.22998599672238,0,233
1603,47,266.6358994892489,0,123
1604,37,205.54031365419968,0,178
1605,3,482.37044392874014,0,282
1606,51,276.17620693449,1,215
1607,33,234.91341920825764,0,237
1608,28,250.05516641192526,1,115
1609,47,214.8615396361474,1,118
1610,8,316.8910109642971,1,279
1611,34,172.75118957392698,1,244
1612,35,213.090873449874,0,106
1613,32,165.89274995390434,0,161
1614,24,195.06163877363008,0,103
1615,14,166.51921563305854,1,74
1616,32,243.49943797827464,0,295
1617,56,302.12396791799347,1,110
1618,46,198.47130898765232,0,93
1619,43,270.9839522558917,0,183
1620,16,315.1081702126105,0,136
1621,4,340.0431382825865,1,182
1622,52,169.6782286437608,0,264
1623,37,275.8556938912946,1,287
1624,54,213.56475003222556,1,129
1625,21,180.9151021470158,1,289
1626,14,234.82368732023633,0,80
1627,31,252.23301224060327,0,167
1628,55,178.16030915190117,1,300
1629,48,150.0,1,310
1630,18,236.53092008697658,1,194
1631,7,312.9503403072402,1,149
1632,10,291.37041261630725,1,138
1633,7,387.9441686644765,0,236
1634,33,232.0879046008346,0,357
1635,23,253.81353438795202,0,161
1636,21,298.2313941370164,1,171
1637,19,250.5172007917881,1,240
1638,48,327.23420052981123,0,163
1639,19,186.8145853010499,0,75
1640,36,180.31964137163482,1,155
1641,29,264.03125374687403,1,352
1642,18,315.34725559430035,1,205
1643,2,523.2935834899021,0,61
1644,1,649.4689414605297,1,178
1645,47,308.8828125946009,1,153
1646,5,327.0482219264511,1,250
1647,20,264.57177017569654,0,62
1648,11,349.0409239007226,1,170
1649,42,201.1755527824373,0,236
1650,2,502.22694147049754,1,316
1651,3,422.3156128985168,1,81
1652,23,286.74422949540485,0,279
1653,55,270.8645281172759,1,232
1654,12,278.6093465111833,0,283
1655,20,341.7731602725343,1,124
1656,5,368.264994630173,0,336
1657,37,290.9324501820925,1,308
1658,38,204.04094542847866,0,319
1659,30,348.9458912014072,0,190
1660,9,378.5065707789856,1,172
1661,34,222.17269679500282,0,345
1662,53,290.24552895436864,1,346
1663,44,291.4212467808231,0,270
1664,35,305.4298315924102,1,79
1665,52,150.0,1,274
1666,58,252.91672500691465,1,310
1667,22,270.5931993348523,1,330
1668,44,245.77588626939487,0,239
1669,24,250.91732166989487,1,253
1670,17,267.94611953128185,1,138
1671,10,355.0661061739949,1,239
1672,30,259.23173320079763,1,222
1673,56,228.38918183574094,1,261
1674,59,273.6357174084476,0,73
1675,46,242.17790466527438,1,305
1676,23,267.3450880343357,0,73
1677,32,323.65488574359165,0,158
1678,17,233.8315199280732,1,92
1679,50,150.0,1,316
1680,51,222.8489447803091,0,93
1681,17,266.2827228034038,0,78
1682,14,302.74311813952625,0,211
1683,9,305.365795733098,1,319
1684,40,262.1462061010669,0,223
1685,2,658.5641673469117,0,136
1686,45,261.8148463786331,1,196
1687,25,287.32730351411186,0,267
1688,39,218.5234296138783,1,301
1689,9,230.73714552463488,0,126
1690,54,150.0,1,175
1691,22,217.5442317627793,0,261
1692,43,150.0,1,309
1693,46,246.95404699564455,1,337
1694,4,380.8591507787573,0,171
1695,26,171.36829371327488,1,293
1696,58,223.49285853980416,0,235
1697,29,196.40172365124315,1,202
1698,45,244.27794311732106,1,91
1699,34,263.9527450625538,1,240
1700,23,206.57495851724457,1,126
1701,37,214.45173041916792,1,63
1702,11,294.07812102524434,1,345
1703,6,272.50503218002166,1,328
1704,18,263.3719550912192,0,295
1705,21,173.90361305057564,0,336
1706,42,251.54166293113184,1,100
1707,36,205.26884389561707,1,180
1708,41,151.98238710731206,1,334
1709,38,196.64234568398442,0,290
1710,34,201.68769951175648,1,145
1711,17,308.98159972490276,0,122
1712,37,234.98102443797393,1,251
1713,25,190.64766558328182,1,352
1714,38,308.09434000105,1,90
1715,58,248.2736726179008,1,205
1716,12,260.1069584940938,1,166
1717,23,163.97495738191554,0,169
1718,53,197.28883954450885,1,335
1719,42,212.23015972060483,0,269
1720,22,261.929877442078,0,198
